Deal Unique Id,"From Currency ISO Code ""Ordering Currency""",To Currency ISO Code,Deal timestamp,Deal Amount in ordering currency
60100,AZN,NGN,2017-10-25 08:17:09 -0400,7691.02
60101,EUR,BRL,2017-10-25 08:17:09 -0400,5059.93
60102,ZAR,ARS,2017-10-25 08:17:09 -0400,2270.74
60103,XAF,CNY,2017-10-25 08:17:09 -0400,3248.24
60104,CZK,EUR,2017-10-25 08:17:09 -0400,6764.64
60105,ILS,EUR,2017-10-25 08:17:09 -0400,2492.47
60106,LKR,PAB,2017-10-25 08:17:09 -0400,8085.92
60107,PEN,PHP,2017-10-25 08:17:09 -0400,8282.84
60108,RSD,IDR,2017-10-25 08:17:09 -0400,5762.47
60109,CNY,IDR,2017-10-25 08:17:09 -0400,3630.57
60110,SEK,AZN,2017-10-25 08:17:09 -0400,2891.83
60111,RUB,RUB,2017-10-25 08:17:09 -0400,2986.47
60112,CNY,EUR,2017-10-25 08:17:09 -0400,1450.18
60113,BRL,EUR,2017-10-25 08:17:09 -0400,6299.23
60114,TZS,EUR,2017-10-25 08:17:09 -0400,4521.44
60115,IDR,ARS,2017-10-25 08:17:09 -0400,9522.28
60116,BGN,ZMW,2017-10-25 08:17:09 -0400,8224.65
60117,PLN,PKR,2017-10-25 08:17:09 -0400,1278.29
60118,EUR,CNY,2017-10-25 08:17:09 -0400,5916.81
60119,RUB,KES,2017-10-25 08:17:09 -0400,590.85
60120,ALL,CNY,2017-10-25 08:17:09 -0400,8405.2
60121,ARS,EUR,2017-10-25 08:17:09 -0400,1078.86
60122,CNY,IDR,2017-10-25 08:17:09 -0400,7863.35
60123,HNL,EUR,2017-10-25 08:17:09 -0400,8853.19
60124,EUR,ARS,2017-10-25 08:17:09 -0400,3883.91
60125,CNY,CNY,2017-10-25 08:17:09 -0400,8963.75
60126,THB,PHP,2017-10-25 08:17:09 -0400,2664.68
60127,PHP,TZS,2017-10-25 08:17:09 -0400,7252.32
60128,CNY,CNY,2017-10-25 08:17:10 -0400,3908.06
60129,NGN,MYR,2017-10-25 08:17:10 -0400,9215.3
60130,TRY,MXN,2017-10-25 08:17:10 -0400,2154.47
60131,RUB,EUR,2017-10-25 08:17:10 -0400,9731.41
60132,UZS,BRL,2017-10-25 08:17:10 -0400,9072.98
60133,CNY,MAD,2017-10-25 08:17:10 -0400,5358.44
60134,MAD,PHP,2017-10-25 08:17:10 -0400,3399.73
60135,RUB,IDR,2017-10-25 08:17:10 -0400,5952.82
60136,IDR,EUR,2017-10-25 08:17:10 -0400,268.4
60137,RUB,EUR,2017-10-25 08:17:10 -0400,7813.45
60138,EUR,SEK,2017-10-25 08:17:10 -0400,7281.97
60139,AOA,JPY,2017-10-25 08:17:10 -0400,7193.69
60140,EUR,AFN,2017-10-25 08:17:10 -0400,2099.55
60141,BOB,ALL,2017-10-25 08:17:10 -0400,1232.2
60142,PHP,EUR,2017-10-25 08:17:10 -0400,6223.99
60143,IDR,ETB,2017-10-25 08:17:10 -0400,5910.79
60144,CNY,EUR,2017-10-25 08:17:10 -0400,192.45
60145,IDR,GTQ,2017-10-25 08:17:10 -0400,3991.47
60146,MXN,UAH,2017-10-25 08:17:10 -0400,2839.72
60147,EUR,CNY,2017-10-25 08:17:10 -0400,1531.2
60148,RUB,IDR,2017-10-25 08:17:10 -0400,6404.1
60149,NGN,EUR,2017-10-25 08:17:10 -0400,853.32
60150,MXN,PLN,2017-10-25 08:17:10 -0400,5519.23
60151,SEK,PHP,2017-10-25 08:17:10 -0400,3531.81
60152,EUR,CRC,2017-10-25 08:17:10 -0400,912.14
60153,UAH,CNY,2017-10-25 08:17:10 -0400,1924.28
60154,IDR,EUR,2017-10-25 08:17:10 -0400,9723.01
60155,IDR,BGN,2017-10-25 08:17:10 -0400,816.97
60156,USD,CZK,2017-10-25 08:17:10 -0400,9019.12
60157,EGP,CNY,2017-10-25 08:17:10 -0400,9609.34
60158,PLN,ARS,2017-10-25 08:17:10 -0400,1312.87
60159,VND,IDR,2017-10-25 08:17:10 -0400,1469.06
60160,USD,CNY,2017-10-25 08:17:10 -0400,8214.5
60161,EUR,EUR,2017-10-25 08:17:10 -0400,3317.7
60162,HRK,RUB,2017-10-25 08:17:10 -0400,6360.73
60163,IDR,CRC,2017-10-25 08:17:10 -0400,2970.35
60164,IDR,PHP,2017-10-25 08:17:10 -0400,5045.98
60165,CNY,IDR,2017-10-25 08:17:10 -0400,9029.17
60166,PLN,CNY,2017-10-25 08:17:10 -0400,3981.9
60167,EUR,IRR,2017-10-25 08:17:10 -0400,6895.1
60168,UAH,USD,2017-10-25 08:17:10 -0400,9359.62
60169,SZL,EUR,2017-10-25 08:17:10 -0400,7403.11
60170,ZAR,IRR,2017-10-25 08:17:10 -0400,1014.8
60171,RUB,RUB,2017-10-25 08:17:10 -0400,2320.87
60172,PLN,MGA,2017-10-25 08:17:10 -0400,5629.42
60173,CNY,EUR,2017-10-25 08:17:10 -0400,2343.97
60174,CNY,SEK,2017-10-25 08:17:10 -0400,4807.54
60175,USD,CNY,2017-10-25 08:17:10 -0400,194.63
60176,PHP,BRL,2017-10-25 08:17:10 -0400,762.26
60177,PLN,CNY,2017-10-25 08:17:10 -0400,1462.33
60178,TZS,IDR,2017-10-25 08:17:10 -0400,3823.92
60179,CZK,VEF,2017-10-25 08:17:10 -0400,9590.87
60180,JPY,IDR,2017-10-25 08:17:10 -0400,5586.43
60181,CAD,CNY,2017-10-25 08:17:10 -0400,8584.96
60182,IDR,BWP,2017-10-25 08:17:10 -0400,2260.97
60183,NAD,DKK,2017-10-25 08:17:10 -0400,9449.57
60184,PLN,CNY,2017-10-25 08:17:10 -0400,2127.55
60185,BYR,KRW,2017-10-25 08:17:10 -0400,5733.83
60186,SEK,THB,2017-10-25 08:17:10 -0400,4408.74
60187,SEK,SEK,2017-10-25 08:17:10 -0400,3382.64
60188,NGN,RUB,2017-10-25 08:17:10 -0400,7676.81
60189,BRL,CNY,2017-10-25 08:17:10 -0400,6420.29
60190,CNY,IDR,2017-10-25 08:17:10 -0400,6245.67
60191,CNY,RSD,2017-10-25 08:17:10 -0400,5127.88
60192,PHP,CNY,2017-10-25 08:17:10 -0400,512.9
60193,CNY,RUB,2017-10-25 08:17:10 -0400,5491.33
60194,CZK,RSD,2017-10-25 08:17:10 -0400,2647.13
60195,RUB,BRL,2017-10-25 08:17:10 -0400,2837.96
60196,IDR,JPY,2017-10-25 08:17:10 -0400,4834.27
60197,PHP,AFN,2017-10-25 08:17:10 -0400,709.22
60198,CNY,PHP,2017-10-25 08:17:10 -0400,8926.98
60199,RUB,IDR,2017-10-25 08:17:10 -0400,6228.1
60200,SEK,VND,2017-10-25 08:17:10 -0400,4927.09
60201,AFN,YER,2017-10-25 08:17:10 -0400,3596.36
60202,CNY,PHP,2017-10-25 08:17:10 -0400,3313.58
60203,NIO,CZK,2017-10-25 08:17:10 -0400,965.54
60204,CNY,EUR,2017-10-25 08:17:10 -0400,4477.8
60205,EUR,SEK,2017-10-25 08:17:10 -0400,7459.86
60206,SEK,IDR,2017-10-25 08:17:10 -0400,2450.9
60207,COP,IRR,2017-10-25 08:17:10 -0400,3282.92
60208,EUR,RUB,2017-10-25 08:17:10 -0400,569.98
60209,RUB,CNY,2017-10-25 08:17:10 -0400,8994.01
60210,IDR,CNY,2017-10-25 08:17:10 -0400,2935.2
60211,CNY,BRL,2017-10-25 08:17:10 -0400,1626.24
60212,CNY,IDR,2017-10-25 08:17:10 -0400,9352.81
60213,PHP,CNY,2017-10-25 08:17:10 -0400,8151.76
60214,IDR,IDR,2017-10-25 08:17:10 -0400,1054.9
60215,CZK,SEK,2017-10-25 08:17:10 -0400,3802.49
60216,PLN,PHP,2017-10-25 08:17:10 -0400,6086.56
60217,CLP,CNY,2017-10-25 08:17:10 -0400,2415.69
60218,YER,CNY,2017-10-25 08:17:10 -0400,4320.27
60219,PHP,RUB,2017-10-25 08:17:10 -0400,6167.43
60220,PEN,CNY,2017-10-25 08:17:10 -0400,3895.59
60221,RUB,CNY,2017-10-25 08:17:10 -0400,4083.08
60222,EUR,IRR,2017-10-25 08:17:10 -0400,1805.05
60223,BRL,BRL,2017-10-25 08:17:10 -0400,2522.28
60224,BRL,THB,2017-10-25 08:17:10 -0400,3020.22
60225,CNY,RUB,2017-10-25 08:17:10 -0400,7558.73
60226,USD,COP,2017-10-25 08:17:10 -0400,6716.93
60227,EUR,RUB,2017-10-25 08:17:10 -0400,9781.44
60228,BGN,UAH,2017-10-25 08:17:10 -0400,6581.83
60229,RUB,EUR,2017-10-25 08:17:10 -0400,6800.69
60230,IDR,AOA,2017-10-25 08:17:10 -0400,2646.93
60231,EUR,UAH,2017-10-25 08:17:10 -0400,6562.78
60232,CNY,ZMW,2017-10-25 08:17:10 -0400,5906.71
60233,ALL,EUR,2017-10-25 08:17:10 -0400,3067.51
60234,PHP,EUR,2017-10-25 08:17:10 -0400,9486.69
60235,PLN,RUB,2017-10-25 08:17:10 -0400,9287.68
60236,AFN,EGP,2017-10-25 08:17:10 -0400,3193.52
60237,CNY,EUR,2017-10-25 08:17:10 -0400,1922.1
60238,EUR,SEK,2017-10-25 08:17:10 -0400,5664.92
60239,IDR,HTG,2017-10-25 08:17:10 -0400,6317.07
60240,CNY,BRL,2017-10-25 08:17:10 -0400,8678.09
60241,CNY,IDR,2017-10-25 08:17:10 -0400,2646.64
60242,EUR,PHP,2017-10-25 08:17:10 -0400,5532.87
60243,GEL,ILS,2017-10-25 08:17:10 -0400,1367.4
60244,PLN,PEN,2017-10-25 08:17:10 -0400,5876.8
60245,USD,NGN,2017-10-25 08:17:10 -0400,6443.59
60246,SEK,EUR,2017-10-25 08:17:10 -0400,9340.01
60247,EUR,PLN,2017-10-25 08:17:10 -0400,5215.29
60248,BRL,THB,2017-10-25 08:17:10 -0400,1687.52
60249,PEN,NGN,2017-10-25 08:17:10 -0400,4702.48
60250,CNY,SEK,2017-10-25 08:17:10 -0400,4881.45
60251,NIO,UAH,2017-10-25 08:17:10 -0400,9368.87
60252,PHP,EUR,2017-10-25 08:17:10 -0400,7723.32
60253,IDR,CNY,2017-10-25 08:17:10 -0400,6778.08
60254,EUR,IDR,2017-10-25 08:17:10 -0400,2040.58
60255,CNY,IDR,2017-10-25 08:17:10 -0400,6494.2
60256,EUR,PYG,2017-10-25 08:17:10 -0400,5270.14
60257,IDR,ARS,2017-10-25 08:17:10 -0400,5265.56
60258,JPY,CNY,2017-10-25 08:17:10 -0400,7116.19
60259,SAR,SEK,2017-10-25 08:17:10 -0400,7246.07
60260,EUR,CNY,2017-10-25 08:17:10 -0400,1331.19
60261,UAH,LKR,2017-10-25 08:17:10 -0400,7783.67
60262,CNY,CNY,2017-10-25 08:17:10 -0400,4190.74
60263,COP,SEK,2017-10-25 08:17:10 -0400,4618.69
60264,IDR,IDR,2017-10-25 08:17:10 -0400,2821.1
60265,CNY,BRL,2017-10-25 08:17:10 -0400,4312.74
60266,SEK,THB,2017-10-25 08:17:10 -0400,1254.61
60267,RUB,CNY,2017-10-25 08:17:10 -0400,5001.92
60268,PHP,IDR,2017-10-25 08:17:10 -0400,8738.85
60269,IDR,EUR,2017-10-25 08:17:10 -0400,3583.73
60270,PLN,ILS,2017-10-25 08:17:10 -0400,4423.3
60271,RUB,CNY,2017-10-25 08:17:10 -0400,1883.08
60272,EUR,CNY,2017-10-25 08:17:10 -0400,2622.32
60273,EUR,CNY,2017-10-25 08:17:10 -0400,1166.9
60274,CNY,RUB,2017-10-25 08:17:10 -0400,5074.61
60275,IDR,ILS,2017-10-25 08:17:10 -0400,6763.08
60276,USD,IDR,2017-10-25 08:17:10 -0400,5020.2
60277,EUR,ARS,2017-10-25 08:17:10 -0400,201.62
60278,MUR,IDR,2017-10-25 08:17:10 -0400,3213.92
60279,RUB,BRL,2017-10-25 08:17:10 -0400,9086.33
60280,AFN,PHP,2017-10-25 08:17:10 -0400,5712.44
60281,CAD,ZAR,2017-10-25 08:17:10 -0400,7856.08
60282,CNY,PEN,2017-10-25 08:17:10 -0400,3156.21
60283,PHP,PHP,2017-10-25 08:17:10 -0400,2424.04
60284,IDR,CNY,2017-10-25 08:17:10 -0400,4347.1
60285,IDR,SEK,2017-10-25 08:17:10 -0400,2491.28
60286,EUR,SEK,2017-10-25 08:17:10 -0400,2690.99
60287,PEN,IDR,2017-10-25 08:17:10 -0400,1591.01
60288,CNY,IDR,2017-10-25 08:17:10 -0400,8140.53
60289,MAD,IDR,2017-10-25 08:17:10 -0400,5969.96
60290,ARS,ILS,2017-10-25 08:17:10 -0400,8405.16
60291,CNY,KRW,2017-10-25 08:17:10 -0400,1973.04
60292,UAH,RUB,2017-10-25 08:17:10 -0400,3380.34
60293,IDR,IDR,2017-10-25 08:17:10 -0400,4125.2
60294,THB,RUB,2017-10-25 08:17:10 -0400,1825.69
60295,EUR,UAH,2017-10-25 08:17:10 -0400,6313.86
60296,CNY,SEK,2017-10-25 08:17:10 -0400,8405.82
60297,EUR,CNY,2017-10-25 08:17:10 -0400,7652.9
60298,BDT,THB,2017-10-25 08:17:10 -0400,7674.12
60299,EUR,CNY,2017-10-25 08:17:10 -0400,6679.7
60300,CNY,CNY,2017-10-25 08:17:10 -0400,7918.05
60301,BRL,AMD,2017-10-25 08:17:10 -0400,5263.69
60302,JPY,CNY,2017-10-25 08:17:10 -0400,2985.79
60303,PHP,PHP,2017-10-25 08:17:10 -0400,7757.45
60304,HUF,PKR,2017-10-25 08:17:10 -0400,567.12
60305,EUR,HRK,2017-10-25 08:17:10 -0400,3532.64
60306,BRL,CZK,2017-10-25 08:17:10 -0400,3767.38
60307,USD,SEK,2017-10-25 08:17:10 -0400,3484.32
60308,BRL,BAM,2017-10-25 08:17:10 -0400,1000.51
60309,JPY,KPW,2017-10-25 08:17:10 -0400,5029.19
60310,CNY,ZAR,2017-10-25 08:17:10 -0400,9231.4
60311,IRR,BTN,2017-10-25 08:17:10 -0400,4342.27
60312,NOK,CNY,2017-10-25 08:17:10 -0400,2114.37
60313,PHP,IDR,2017-10-25 08:17:10 -0400,8960.79
60314,EUR,EUR,2017-10-25 08:17:10 -0400,471.56
60315,THB,ARS,2017-10-25 08:17:10 -0400,5453.84
60316,CNY,CNY,2017-10-25 08:17:10 -0400,7957.18
60317,VND,CNY,2017-10-25 08:17:10 -0400,7957.97
60318,SEK,THB,2017-10-25 08:17:10 -0400,8088.95
60319,EUR,CNY,2017-10-25 08:17:10 -0400,2600.21
60320,EUR,PHP,2017-10-25 08:17:10 -0400,1791.77
60321,CNY,IDR,2017-10-25 08:17:10 -0400,6319.21
60322,EUR,EUR,2017-10-25 08:17:10 -0400,4774.24
60323,IDR,VEF,2017-10-25 08:17:10 -0400,2380.93
60324,VND,BRL,2017-10-25 08:17:10 -0400,6445.37
60325,CNY,CNY,2017-10-25 08:17:10 -0400,212.75
60326,NOK,BWP,2017-10-25 08:17:10 -0400,9285.22
60327,EUR,BRL,2017-10-25 08:17:10 -0400,5154.65
60328,BGN,USD,2017-10-25 08:17:10 -0400,395.2
60329,XAF,CNY,2017-10-25 08:17:10 -0400,4438.14
60330,PHP,BRL,2017-10-25 08:17:10 -0400,7232.19
60331,CRC,JPY,2017-10-25 08:17:10 -0400,3098.9
60332,IDR,IRR,2017-10-25 08:17:10 -0400,393.41
60333,CNY,EUR,2017-10-25 08:17:10 -0400,9374.39
60334,SEK,EUR,2017-10-25 08:17:10 -0400,6009.85
60335,AOA,PEN,2017-10-25 08:17:10 -0400,5714.2
60336,ZAR,IDR,2017-10-25 08:17:10 -0400,7242.93
60337,SEK,EUR,2017-10-25 08:17:10 -0400,3260.9
60338,BDT,USD,2017-10-25 08:17:10 -0400,9193.85
60339,CNY,RUB,2017-10-25 08:17:10 -0400,8775.08
60340,IDR,IDR,2017-10-25 08:17:10 -0400,9298.12
60341,PKR,EUR,2017-10-25 08:17:10 -0400,8158.38
60342,SEK,RUB,2017-10-25 08:17:10 -0400,5568.46
60343,EUR,MGA,2017-10-25 08:17:10 -0400,7278.16
60344,CNY,COP,2017-10-25 08:17:10 -0400,6151.01
60345,JOD,PEN,2017-10-25 08:17:10 -0400,2051.25
60346,UAH,IDR,2017-10-25 08:17:10 -0400,2924.85
60347,CNY,CNY,2017-10-25 08:17:10 -0400,5603.11
60348,CAD,EUR,2017-10-25 08:17:10 -0400,232.62
60349,PLN,JPY,2017-10-25 08:17:10 -0400,3550.42
60350,ILS,CNY,2017-10-25 08:17:10 -0400,2993.55
60351,XOF,RUB,2017-10-25 08:17:10 -0400,8467.04
60352,BRL,IDR,2017-10-25 08:17:10 -0400,5769.68
60353,CNY,EUR,2017-10-25 08:17:10 -0400,5200.51
60354,CAD,EUR,2017-10-25 08:17:10 -0400,9888.79
60355,PLN,EUR,2017-10-25 08:17:10 -0400,3205.15
60356,IDR,IDR,2017-10-25 08:17:10 -0400,7643.24
60357,USD,IDR,2017-10-25 08:17:10 -0400,8146.55
60358,PHP,YER,2017-10-25 08:17:10 -0400,4714.82
60359,LTL,RUB,2017-10-25 08:17:10 -0400,7854.2
60360,PHP,RSD,2017-10-25 08:17:10 -0400,4129.97
60361,AFN,IDR,2017-10-25 08:17:10 -0400,4813.26
60362,PYG,IDR,2017-10-25 08:17:10 -0400,4997.91
60363,IDR,IDR,2017-10-25 08:17:10 -0400,293.34
60364,PLN,VND,2017-10-25 08:17:10 -0400,9900.26
60365,BRL,AFN,2017-10-25 08:17:10 -0400,2463.3
60366,BRL,USD,2017-10-25 08:17:10 -0400,4567.42
60367,USD,CNY,2017-10-25 08:17:10 -0400,2384.01
60368,XOF,JMD,2017-10-25 08:17:10 -0400,5335.29
60369,TZS,JPY,2017-10-25 08:17:10 -0400,1545.14
60370,KRW,USD,2017-10-25 08:17:10 -0400,8976.83
60371,HRK,PHP,2017-10-25 08:17:10 -0400,4754.93
60372,USD,CNY,2017-10-25 08:17:10 -0400,6005.94
60373,RUB,UAH,2017-10-25 08:17:10 -0400,3538.53
60374,CNY,COP,2017-10-25 08:17:10 -0400,1421.83
60375,ALL,CNY,2017-10-25 08:17:10 -0400,3283.6
60376,EUR,BYR,2017-10-25 08:17:10 -0400,9739.67
60377,RUB,EUR,2017-10-25 08:17:10 -0400,1723.75
60378,PHP,IDR,2017-10-25 08:17:10 -0400,3190.95
60379,EUR,CNY,2017-10-25 08:17:10 -0400,8780.76
60380,THB,CAD,2017-10-25 08:17:10 -0400,157.66
60381,CAD,RUB,2017-10-25 08:17:10 -0400,4509.06
60382,UGX,JPY,2017-10-25 08:17:10 -0400,4138.64
60383,COP,SEK,2017-10-25 08:17:10 -0400,3509.9
60384,LSL,IDR,2017-10-25 08:17:10 -0400,8397.99
60385,PHP,EUR,2017-10-25 08:17:10 -0400,1641.06
60386,SOS,PEN,2017-10-25 08:17:10 -0400,5432.63
60387,CNY,GTQ,2017-10-25 08:17:10 -0400,7590.53
60388,RUB,IDR,2017-10-25 08:17:10 -0400,9494.37
60389,CNY,HRK,2017-10-25 08:17:10 -0400,4287.6
60390,USD,PHP,2017-10-25 08:17:10 -0400,2529.07
60391,KZT,LAK,2017-10-25 08:17:10 -0400,342.78
60392,CNY,COP,2017-10-25 08:17:10 -0400,3293.15
60393,JOD,COP,2017-10-25 08:17:10 -0400,3260.7
60394,CNY,SEK,2017-10-25 08:17:10 -0400,7019.72
60395,JPY,GNF,2017-10-25 08:17:10 -0400,2421.93
60396,NOK,IDR,2017-10-25 08:17:10 -0400,3038.16
60397,PLN,BRL,2017-10-25 08:17:10 -0400,6161.96
60398,KPW,JPY,2017-10-25 08:17:10 -0400,5538.56
60399,IDR,MAD,2017-10-25 08:17:10 -0400,1858.32
60400,COP,MXN,2017-10-25 08:17:10 -0400,9341.52
60401,CNY,NGN,2017-10-25 08:17:10 -0400,2415.32
60402,ZAR,KMF,2017-10-25 08:17:10 -0400,3440.17
60403,IRR,EUR,2017-10-25 08:17:10 -0400,1099.67
60404,MGA,PEN,2017-10-25 08:17:10 -0400,8491.4
60405,IDR,CAD,2017-10-25 08:17:10 -0400,712.9
60406,EUR,TND,2017-10-25 08:17:10 -0400,9284.53
60407,CZK,EUR,2017-10-25 08:17:10 -0400,6221.03
60408,VND,COP,2017-10-25 08:17:10 -0400,1041.89
60409,USD,CNY,2017-10-25 08:17:10 -0400,9959.73
60410,CNY,IDR,2017-10-25 08:17:10 -0400,9053.56
60411,MYR,EUR,2017-10-25 08:17:10 -0400,188.12
60412,USD,EUR,2017-10-25 08:17:10 -0400,47.04
60413,XPF,CNY,2017-10-25 08:17:10 -0400,6171.36
60414,EUR,IRR,2017-10-25 08:17:10 -0400,5237.37
60415,IDR,KHR,2017-10-25 08:17:10 -0400,1446.17
60416,PLN,IDR,2017-10-25 08:17:10 -0400,9291.27
60417,PAB,CNY,2017-10-25 08:17:10 -0400,4766.19
60418,IDR,BRL,2017-10-25 08:17:10 -0400,9406.58
60419,KRW,RUB,2017-10-25 08:17:10 -0400,3927.51
60420,IDR,AMD,2017-10-25 08:17:10 -0400,1665.7
60421,CNY,RUB,2017-10-25 08:17:10 -0400,9164.58
60422,CZK,CNY,2017-10-25 08:17:10 -0400,1873.65
60423,PEN,IDR,2017-10-25 08:17:10 -0400,988.44
