Deal Unique Id,"From Currency ISO Code ""Ordering Currency""",To Currency ISO Code,Deal timestamp,Deal Amount in ordering currency
50062,CNY,RUB,2017-10-25 08:14:53 -0400,9666.52
50063,USD,AMD,2017-10-25 08:14:53 -0400,724.31
50064,BTN,EUR,2017-10-25 08:14:54 -0400,6327.89
50065,PEN,BYR,2017-10-25 08:14:54 -0400,201.44
50066,EUR,CNY,2017-10-25 08:14:54 -0400,8372.84
50067,VND,USD,2017-10-25 08:14:54 -0400,5349.41
50068,MGA,JPY,2017-10-25 08:14:54 -0400,6762.32
50069,THB,MYR,2017-10-25 08:14:54 -0400,6115.43
50070,CNY,IDR,2017-10-25 08:14:54 -0400,6068.45
50071,CAD,EUR,2017-10-25 08:14:54 -0400,107.32
50072,IDR,CNY,2017-10-25 08:14:54 -0400,5677.74
50073,MXN,CNY,2017-10-25 08:14:54 -0400,2804.52
50074,SEK,CNY,2017-10-25 08:14:54 -0400,7309.77
50075,MXN,SEK,2017-10-25 08:14:54 -0400,7153.68
50076,CNY,ARS,2017-10-25 08:14:54 -0400,8655.4
50077,PHP,COP,2017-10-25 08:14:54 -0400,425.43
50078,PLN,CZK,2017-10-25 08:14:54 -0400,6134.06
50079,RSD,PHP,2017-10-25 08:14:54 -0400,5015.87
50080,EUR,ALL,2017-10-25 08:14:54 -0400,9751.03
50081,EUR,EUR,2017-10-25 08:14:54 -0400,4220.43
50082,RUB,SEK,2017-10-25 08:14:54 -0400,8793.31
50083,UAH,RUB,2017-10-25 08:14:54 -0400,5591.13
50084,EUR,YER,2017-10-25 08:14:54 -0400,1489.07
50085,GMD,EUR,2017-10-25 08:14:54 -0400,7643.96
50086,EUR,MZN,2017-10-25 08:14:54 -0400,6940.95
50087,CNY,LYD,2017-10-25 08:14:54 -0400,8102.23
50088,RUB,RUB,2017-10-25 08:14:54 -0400,4787.88
50089,CNY,CNY,2017-10-25 08:14:54 -0400,9964.66
50090,PLN,SEK,2017-10-25 08:14:54 -0400,7663.3
50091,IDR,USD,2017-10-25 08:14:54 -0400,4518.77
50092,PLN,KPW,2017-10-25 08:14:54 -0400,810.8
50093,COP,KHR,2017-10-25 08:14:54 -0400,4781.15
50094,CNY,CNY,2017-10-25 08:14:54 -0400,136.26
50095,CNY,CNY,2017-10-25 08:14:54 -0400,1510.76
50096,EUR,IDR,2017-10-25 08:14:54 -0400,4269.27
50097,THB,MGA,2017-10-25 08:14:54 -0400,3991.16
50098,BAM,IDR,2017-10-25 08:14:54 -0400,6512.31
50099,IRR,MMK,2017-10-25 08:14:54 -0400,5195.37
50100,CNY,CNY,2017-10-25 08:14:54 -0400,7875.24
50101,COP,BGN,2017-10-25 08:14:54 -0400,5530.4
50102,JPY,IDR,2017-10-25 08:14:54 -0400,6113.81
50103,CNY,COP,2017-10-25 08:14:54 -0400,3021.92
50104,CNY,PLN,2017-10-25 08:14:54 -0400,5634.43
50105,ARS,EUR,2017-10-25 08:14:54 -0400,1785.75
50106,RUB,BAM,2017-10-25 08:14:54 -0400,4204.43
50107,CNY,GBP,2017-10-25 08:14:54 -0400,2337.4
50108,CNY,ARS,2017-10-25 08:14:54 -0400,9749.71
50109,EUR,IDR,2017-10-25 08:14:54 -0400,2295.36
50110,HNL,ARS,2017-10-25 08:14:54 -0400,7970.25
50111,EUR,CNY,2017-10-25 08:14:54 -0400,5968.72
50112,IDR,CNY,2017-10-25 08:14:54 -0400,5146.76
50113,HUF,EUR,2017-10-25 08:14:54 -0400,6463.84
50114,THB,EUR,2017-10-25 08:14:54 -0400,9720.45
50115,KRW,IDR,2017-10-25 08:14:54 -0400,8547.45
50116,BRL,DKK,2017-10-25 08:14:54 -0400,4138.82
50117,DOP,PHP,2017-10-25 08:14:54 -0400,9518.62
50118,USD,USD,2017-10-25 08:14:54 -0400,847.23
50119,PHP,JPY,2017-10-25 08:14:54 -0400,1242.05
50120,BRL,CNY,2017-10-25 08:14:54 -0400,9810.65
50121,COP,CLP,2017-10-25 08:14:54 -0400,1330.48
50122,HUF,PLN,2017-10-25 08:14:54 -0400,6977.55
50123,ARS,CNY,2017-10-25 08:14:54 -0400,8267.34
50124,BRL,EUR,2017-10-25 08:14:54 -0400,1057.84
50125,CNY,SEK,2017-10-25 08:14:54 -0400,7717.11
50126,CNY,ZMW,2017-10-25 08:14:54 -0400,5639.78
50127,IDR,CZK,2017-10-25 08:14:54 -0400,5377.71
50128,IDR,CNY,2017-10-25 08:14:54 -0400,3172.94
50129,ZAR,CNY,2017-10-25 08:14:54 -0400,2116.91
50130,CNY,HTG,2017-10-25 08:14:54 -0400,4110.26
50131,CNY,VND,2017-10-25 08:14:54 -0400,9814.06
50132,SYP,ZAR,2017-10-25 08:14:54 -0400,280.45
50133,YER,THB,2017-10-25 08:14:54 -0400,3433.0
50134,JPY,IDR,2017-10-25 08:14:54 -0400,1537.17
50135,USD,NIO,2017-10-25 08:14:54 -0400,9015.17
50136,BRL,CNY,2017-10-25 08:14:54 -0400,532.61
50137,IRR,CNY,2017-10-25 08:14:54 -0400,4093.38
50138,RUB,KGS,2017-10-25 08:14:54 -0400,7910.24
50139,KRW,EUR,2017-10-25 08:14:54 -0400,499.35
50140,IDR,CNY,2017-10-25 08:14:54 -0400,800.31
50141,EUR,BRL,2017-10-25 08:14:54 -0400,2898.81
50142,NZD,KHR,2017-10-25 08:14:54 -0400,8532.16
50143,CNY,CNY,2017-10-25 08:14:54 -0400,7486.5
50144,GBP,RUB,2017-10-25 08:14:54 -0400,4093.55
50145,BRL,EUR,2017-10-25 08:14:54 -0400,2407.29
50146,CNY,PHP,2017-10-25 08:14:54 -0400,2083.44
50147,SEK,EUR,2017-10-25 08:14:54 -0400,6003.04
50148,BRL,EUR,2017-10-25 08:14:54 -0400,3413.66
50149,EUR,CNY,2017-10-25 08:14:54 -0400,5523.83
50150,RUB,CNY,2017-10-25 08:14:54 -0400,967.29
50151,BRL,CNY,2017-10-25 08:14:54 -0400,9985.87
50152,NGN,IDR,2017-10-25 08:14:54 -0400,7337.8
50153,IDR,ILS,2017-10-25 08:14:54 -0400,2169.74
50154,CNY,UAH,2017-10-25 08:14:54 -0400,5008.0
50155,IDR,CNY,2017-10-25 08:14:54 -0400,6218.29
50156,VEF,CNY,2017-10-25 08:14:54 -0400,7446.5
50157,PHP,TND,2017-10-25 08:14:54 -0400,7436.93
50158,IDR,RUB,2017-10-25 08:14:54 -0400,9951.94
50159,SEK,IDR,2017-10-25 08:14:54 -0400,4291.28
50160,CZK,IDR,2017-10-25 08:14:54 -0400,7433.52
50161,RUB,HNL,2017-10-25 08:14:54 -0400,3730.73
50162,EUR,CAD,2017-10-25 08:14:54 -0400,4903.85
50163,RUB,EUR,2017-10-25 08:14:54 -0400,8798.12
50164,CNY,IDR,2017-10-25 08:14:54 -0400,3338.57
50165,EUR,BWP,2017-10-25 08:14:54 -0400,2765.2
50166,EUR,CVE,2017-10-25 08:14:54 -0400,8894.92
50167,CNY,CNY,2017-10-25 08:14:54 -0400,1909.11
50168,SLL,TZS,2017-10-25 08:14:54 -0400,4124.14
50169,CAD,EUR,2017-10-25 08:14:54 -0400,5591.27
50170,UAH,SEK,2017-10-25 08:14:54 -0400,6612.94
50171,BRL,CNY,2017-10-25 08:14:54 -0400,4703.99
50172,IDR,CNY,2017-10-25 08:14:54 -0400,4128.21
50173,CNY,PHP,2017-10-25 08:14:54 -0400,8137.78
50174,EUR,SEK,2017-10-25 08:14:54 -0400,8762.47
50175,CUP,RUB,2017-10-25 08:14:54 -0400,5207.23
50176,USD,PHP,2017-10-25 08:14:54 -0400,1339.61
50177,CZK,SEK,2017-10-25 08:14:54 -0400,2466.04
50178,IRR,CNY,2017-10-25 08:14:54 -0400,3950.9
50179,IDR,IDR,2017-10-25 08:14:54 -0400,3662.66
50180,MXN,PHP,2017-10-25 08:14:54 -0400,9657.71
50181,ARS,CNY,2017-10-25 08:14:54 -0400,4602.46
50182,JPY,MAD,2017-10-25 08:14:54 -0400,7040.88
50183,CNY,JPY,2017-10-25 08:14:54 -0400,9271.14
50184,MXN,PHP,2017-10-25 08:14:54 -0400,797.49
50185,USD,CZK,2017-10-25 08:14:54 -0400,5157.27
50186,PHP,CNY,2017-10-25 08:14:54 -0400,9976.35
50187,EUR,RUB,2017-10-25 08:14:54 -0400,7925.83
50188,CNY,ARS,2017-10-25 08:14:54 -0400,6775.37
50189,CNY,IDR,2017-10-25 08:14:54 -0400,1529.02
50190,ARS,RUB,2017-10-25 08:14:54 -0400,4538.45
50191,SEK,IDR,2017-10-25 08:14:54 -0400,1481.68
50192,PLN,RUB,2017-10-25 08:14:54 -0400,5549.44
50193,EUR,EUR,2017-10-25 08:14:54 -0400,2276.15
50194,THB,BRL,2017-10-25 08:14:54 -0400,680.52
50195,CNY,CNY,2017-10-25 08:14:54 -0400,1333.08
50196,BAM,PLN,2017-10-25 08:14:54 -0400,5561.52
50197,CNY,SEK,2017-10-25 08:14:54 -0400,9021.84
50198,BGN,CNY,2017-10-25 08:14:54 -0400,7891.33
50199,PEN,CNY,2017-10-25 08:14:54 -0400,4840.55
50200,IDR,CLP,2017-10-25 08:14:54 -0400,3106.01
50201,PEN,TZS,2017-10-25 08:14:54 -0400,2139.95
50202,USD,ARS,2017-10-25 08:14:54 -0400,4424.18
50203,MXN,CNY,2017-10-25 08:14:54 -0400,9767.05
50204,XOF,EUR,2017-10-25 08:14:54 -0400,7739.14
50205,CNY,IDR,2017-10-25 08:14:54 -0400,3054.8
50206,PHP,BRL,2017-10-25 08:14:54 -0400,3799.49
50207,CNY,BRL,2017-10-25 08:14:54 -0400,9279.14
50208,EUR,PAB,2017-10-25 08:14:54 -0400,5744.91
50209,NOK,CNY,2017-10-25 08:14:54 -0400,5315.7
50210,IDR,CZK,2017-10-25 08:14:54 -0400,3503.98
50211,UAH,IDR,2017-10-25 08:14:54 -0400,9779.15
50212,CNY,RSD,2017-10-25 08:14:54 -0400,7684.59
50213,EUR,EUR,2017-10-25 08:14:54 -0400,7977.7
50214,BRL,CNY,2017-10-25 08:14:54 -0400,358.09
50215,IDR,HKD,2017-10-25 08:14:54 -0400,3656.32
50216,PHP,IRR,2017-10-25 08:14:54 -0400,2309.27
50217,EUR,EUR,2017-10-25 08:14:54 -0400,7998.49
50218,DOP,BYR,2017-10-25 08:14:54 -0400,4211.61
50219,LSL,EUR,2017-10-25 08:14:54 -0400,9519.42
50220,SEK,UAH,2017-10-25 08:14:54 -0400,350.08
50221,NOK,BRL,2017-10-25 08:14:54 -0400,9291.52
50222,MXN,PHP,2017-10-25 08:14:54 -0400,7759.32
50223,TZS,IDR,2017-10-25 08:14:54 -0400,2834.96
50224,CNY,AMD,2017-10-25 08:14:54 -0400,1462.01
50225,CNY,CNY,2017-10-25 08:14:54 -0400,2149.55
50226,PHP,BRL,2017-10-25 08:14:54 -0400,4075.49
50227,IRR,CNY,2017-10-25 08:14:54 -0400,5672.47
50228,CNY,ARS,2017-10-25 08:14:54 -0400,5987.81
50229,CNY,EUR,2017-10-25 08:14:54 -0400,5467.36
50230,PHP,UAH,2017-10-25 08:14:54 -0400,793.52
50231,EUR,EUR,2017-10-25 08:14:54 -0400,528.8
50232,PHP,CNY,2017-10-25 08:14:54 -0400,7799.28
50233,CNY,PEN,2017-10-25 08:14:54 -0400,5612.47
50234,IDR,IDR,2017-10-25 08:14:54 -0400,3070.91
50235,SEK,PEN,2017-10-25 08:14:54 -0400,6860.2
50236,TJS,EUR,2017-10-25 08:14:54 -0400,5821.33
50237,RUB,CNY,2017-10-25 08:14:54 -0400,3686.2
50238,CNY,UYU,2017-10-25 08:14:54 -0400,4281.27
50239,HNL,IDR,2017-10-25 08:14:54 -0400,5459.19
50240,IDR,CNY,2017-10-25 08:14:54 -0400,967.19
50241,CNY,BGN,2017-10-25 08:14:54 -0400,1152.66
50242,PEN,MNT,2017-10-25 08:14:54 -0400,7750.37
50243,BYR,PLN,2017-10-25 08:14:54 -0400,9714.89
50244,CNY,EUR,2017-10-25 08:14:54 -0400,390.71
50245,IDR,EUR,2017-10-25 08:14:54 -0400,9890.09
50246,RSD,PLN,2017-10-25 08:14:54 -0400,6019.07
50247,EUR,CNY,2017-10-25 08:14:54 -0400,5988.43
50248,IDR,CNY,2017-10-25 08:14:54 -0400,9136.8
50249,MZN,CAD,2017-10-25 08:14:54 -0400,3186.71
50250,UGX,RUB,2017-10-25 08:14:54 -0400,8939.5
50251,BAM,PHP,2017-10-25 08:14:54 -0400,2925.87
50252,NOK,UAH,2017-10-25 08:14:54 -0400,8285.38
50253,AMD,ARS,2017-10-25 08:14:54 -0400,4385.93
50254,EUR,IDR,2017-10-25 08:14:54 -0400,6387.65
50255,IDR,SEK,2017-10-25 08:14:54 -0400,1965.87
50256,SEK,EUR,2017-10-25 08:14:54 -0400,1624.13
50257,IDR,AFN,2017-10-25 08:14:54 -0400,8912.77
50258,SEK,EUR,2017-10-25 08:14:54 -0400,3002.59
50259,BRL,EUR,2017-10-25 08:14:54 -0400,4800.19
50260,COP,YER,2017-10-25 08:14:54 -0400,4367.55
50261,UAH,TND,2017-10-25 08:14:54 -0400,2348.91
50262,UAH,CNY,2017-10-25 08:14:54 -0400,9699.3
50263,IDR,TZS,2017-10-25 08:14:54 -0400,4473.98
50264,COP,RUB,2017-10-25 08:14:54 -0400,8236.81
50265,CNY,BRL,2017-10-25 08:14:54 -0400,4642.76
50266,EUR,CNY,2017-10-25 08:14:54 -0400,9569.5
50267,CNY,PHP,2017-10-25 08:14:54 -0400,5382.24
50268,CNY,RUB,2017-10-25 08:14:54 -0400,1204.92
50269,VND,NOK,2017-10-25 08:14:54 -0400,8286.92
50270,IDR,COP,2017-10-25 08:14:54 -0400,535.11
50271,RUB,BRL,2017-10-25 08:14:54 -0400,2466.73
50272,PLN,AFN,2017-10-25 08:14:54 -0400,4061.12
50273,CNY,CNY,2017-10-25 08:14:54 -0400,2875.57
50274,GTQ,CNY,2017-10-25 08:14:54 -0400,5320.86
50275,USD,CNY,2017-10-25 08:14:54 -0400,7144.19
50276,EUR,IDR,2017-10-25 08:14:54 -0400,4176.03
50277,THB,IDR,2017-10-25 08:14:54 -0400,5560.63
50278,CNY,CNY,2017-10-25 08:14:54 -0400,7287.08
50279,THB,KES,2017-10-25 08:14:54 -0400,3623.24
50280,MKD,BGN,2017-10-25 08:14:54 -0400,43.11
50281,XOF,PLN,2017-10-25 08:14:54 -0400,8594.93
50282,EGP,GMD,2017-10-25 08:14:54 -0400,7547.59
50283,ARS,IDR,2017-10-25 08:14:54 -0400,6910.6
50284,PLN,KRW,2017-10-25 08:14:54 -0400,427.24
50285,EUR,XAF,2017-10-25 08:14:54 -0400,4642.95
50286,BRL,RUB,2017-10-25 08:14:54 -0400,5472.3
50287,GHS,THB,2017-10-25 08:14:54 -0400,3374.08
50288,CLP,JOD,2017-10-25 08:14:54 -0400,7633.53
50289,MYR,CNY,2017-10-25 08:14:54 -0400,2679.58
50290,SEK,SEK,2017-10-25 08:14:54 -0400,3357.26
50291,IRR,EUR,2017-10-25 08:14:54 -0400,5794.84
50292,PEN,EUR,2017-10-25 08:14:54 -0400,8782.56
50293,RUB,PHP,2017-10-25 08:14:54 -0400,5859.26
50294,CNY,EUR,2017-10-25 08:14:54 -0400,6968.82
50295,CNY,VND,2017-10-25 08:14:54 -0400,95.44
50296,RSD,BRL,2017-10-25 08:14:54 -0400,1481.91
50297,EUR,MYR,2017-10-25 08:14:54 -0400,3519.25
50298,ILS,ARS,2017-10-25 08:14:54 -0400,6190.57
50299,JPY,IDR,2017-10-25 08:14:54 -0400,5319.11
50300,UAH,CZK,2017-10-25 08:14:54 -0400,4152.37
50301,EUR,RSD,2017-10-25 08:14:54 -0400,1955.79
50302,ZAR,ZWL,2017-10-25 08:14:54 -0400,4512.14
50303,PLN,EUR,2017-10-25 08:14:54 -0400,5164.86
50304,EUR,SEK,2017-10-25 08:14:54 -0400,5248.21
50305,UAH,CNY,2017-10-25 08:14:54 -0400,8837.36
50306,CNY,MNT,2017-10-25 08:14:54 -0400,4910.57
50307,EUR,SEK,2017-10-25 08:14:54 -0400,5670.01
50308,EUR,PHP,2017-10-25 08:14:54 -0400,870.49
50309,UAH,ARS,2017-10-25 08:14:54 -0400,819.32
50310,PHP,JPY,2017-10-25 08:14:54 -0400,7141.86
50311,PLN,USD,2017-10-25 08:14:54 -0400,5347.56
50312,CNY,PLN,2017-10-25 08:14:54 -0400,8114.7
50313,IDR,CNY,2017-10-25 08:14:54 -0400,4829.33
50314,IDR,RUB,2017-10-25 08:14:54 -0400,3376.66
50315,TZS,MXN,2017-10-25 08:14:54 -0400,9234.33
50316,MXN,XOF,2017-10-25 08:14:54 -0400,8115.47
50317,NGN,CNY,2017-10-25 08:14:54 -0400,831.09
50318,CNY,PAB,2017-10-25 08:14:54 -0400,2027.81
50319,IDR,IDR,2017-10-25 08:14:54 -0400,2893.05
50320,IDR,IDR,2017-10-25 08:14:54 -0400,1427.93
50321,VND,RUB,2017-10-25 08:14:54 -0400,8192.44
50322,JPY,PKR,2017-10-25 08:14:54 -0400,9721.66
50323,IDR,CNY,2017-10-25 08:14:54 -0400,3233.3
50324,CNY,MZN,2017-10-25 08:14:54 -0400,9087.04
50325,IDR,CNY,2017-10-25 08:14:54 -0400,3470.8
50326,USD,CNY,2017-10-25 08:14:54 -0400,3879.61
50327,GHS,PHP,2017-10-25 08:14:54 -0400,3426.21
50328,XOF,USD,2017-10-25 08:14:54 -0400,2274.41
50329,IDR,USD,2017-10-25 08:14:54 -0400,2502.98
50330,RUB,TZS,2017-10-25 08:14:54 -0400,7937.58
50331,EUR,SYP,2017-10-25 08:14:54 -0400,6439.5
50332,EUR,EUR,2017-10-25 08:14:54 -0400,4358.83
50333,PLN,CNY,2017-10-25 08:14:54 -0400,6126.62
50334,CNY,PKR,2017-10-25 08:14:54 -0400,7249.26
50335,ZAR,EUR,2017-10-25 08:14:54 -0400,4128.67
50336,MUR,COP,2017-10-25 08:14:54 -0400,4211.08
50337,RSD,CNY,2017-10-25 08:14:54 -0400,1297.0
50338,CNY,CNY,2017-10-25 08:14:54 -0400,5017.58
50339,IDR,PEN,2017-10-25 08:14:54 -0400,4393.34
50340,YER,IDR,2017-10-25 08:14:54 -0400,7766.47
50341,IDR,EUR,2017-10-25 08:14:54 -0400,3457.91
50342,PHP,CNY,2017-10-25 08:14:54 -0400,8819.76
50343,BYR,HUF,2017-10-25 08:14:54 -0400,3978.38
50344,EUR,COP,2017-10-25 08:14:54 -0400,5497.75
50345,PEN,CNY,2017-10-25 08:14:54 -0400,264.23
50346,CNY,CZK,2017-10-25 08:14:54 -0400,5557.18
50347,ZAR,EUR,2017-10-25 08:14:54 -0400,2912.09
50348,COP,RUB,2017-10-25 08:14:54 -0400,6891.54
50349,EUR,EUR,2017-10-25 08:14:54 -0400,5915.08
50350,ZAR,BYR,2017-10-25 08:14:54 -0400,2396.03
50351,RSD,RUB,2017-10-25 08:14:54 -0400,4904.37
50352,CNY,VND,2017-10-25 08:14:54 -0400,703.72
50353,EUR,EUR,2017-10-25 08:14:54 -0400,3401.26
50354,RUB,EUR,2017-10-25 08:14:54 -0400,9929.25
50355,SEK,BRL,2017-10-25 08:14:54 -0400,5917.76
50356,HNL,CNY,2017-10-25 08:14:54 -0400,9710.25
50357,IDR,IDR,2017-10-25 08:14:54 -0400,3775.05
50358,ZAR,MYR,2017-10-25 08:14:54 -0400,7214.32
50359,CZK,RUB,2017-10-25 08:14:54 -0400,9005.33
50360,UAH,RUB,2017-10-25 08:14:54 -0400,7526.11
50361,IDR,PHP,2017-10-25 08:14:54 -0400,4814.65
50362,SEK,EUR,2017-10-25 08:14:54 -0400,5027.93
50363,COP,THB,2017-10-25 08:14:54 -0400,6905.08
50364,UAH,GNF,2017-10-25 08:14:54 -0400,1147.4
50365,RUB,IDR,2017-10-25 08:14:54 -0400,8361.18
50366,ILS,IDR,2017-10-25 08:14:54 -0400,2469.54
50367,EUR,PHP,2017-10-25 08:14:54 -0400,9934.79
50368,CNY,IDR,2017-10-25 08:14:54 -0400,9703.36
50369,CNY,CZK,2017-10-25 08:14:54 -0400,7999.18
50370,BRL,EUR,2017-10-25 08:14:54 -0400,590.55
50371,EUR,SEK,2017-10-25 08:14:54 -0400,5944.07
50372,YER,CNY,2017-10-25 08:14:54 -0400,1401.16
50373,PHP,MAD,2017-10-25 08:14:54 -0400,8128.45
50374,SEK,MXN,2017-10-25 08:14:54 -0400,5947.51
50375,EUR,CZK,2017-10-25 08:14:54 -0400,294.99
50376,HRK,PKR,2017-10-25 08:14:54 -0400,3350.87
50377,CNY,CNY,2017-10-25 08:14:54 -0400,8453.87
50378,CNY,JMD,2017-10-25 08:14:54 -0400,6809.74
50379,PHP,THB,2017-10-25 08:14:54 -0400,6570.18
50380,EUR,EUR,2017-10-25 08:14:54 -0400,3270.87
50381,EUR,EUR,2017-10-25 08:14:54 -0400,9205.81
50382,CNY,PHP,2017-10-25 08:14:54 -0400,3928.59
50383,CNY,RUB,2017-10-25 08:14:54 -0400,1532.18
50384,JPY,EUR,2017-10-25 08:14:54 -0400,4697.56
50385,CNY,BRL,2017-10-25 08:14:54 -0400,4010.52
50386,IDR,SEK,2017-10-25 08:14:54 -0400,9996.16
50387,EUR,YER,2017-10-25 08:14:54 -0400,5455.62
50388,COP,IDR,2017-10-25 08:14:54 -0400,9864.9
50389,XOF,CNY,2017-10-25 08:14:54 -0400,3473.22
50390,CNY,UZS,2017-10-25 08:14:54 -0400,9114.28
50391,NOK,USD,2017-10-25 08:14:54 -0400,9648.54
50392,EUR,KMF,2017-10-25 08:14:54 -0400,9385.16
50393,TND,USD,2017-10-25 08:14:54 -0400,5507.92
50394,MNT,EUR,2017-10-25 08:14:54 -0400,6976.91
50395,CNY,PHP,2017-10-25 08:14:54 -0400,63.64
50396,CVE,NGN,2017-10-25 08:14:54 -0400,8300.21
50397,CNY,UGX,2017-10-25 08:14:54 -0400,7246.04
50398,BGN,EUR,2017-10-25 08:14:54 -0400,2937.11
50399,IDR,BGN,2017-10-25 08:14:54 -0400,4308.83
50400,BRL,EUR,2017-10-25 08:14:54 -0400,1305.73
50401,IDR,ARS,2017-10-25 08:14:54 -0400,131.37
50402,XOF,CNY,2017-10-25 08:14:54 -0400,4800.29
50403,MXN,EUR,2017-10-25 08:14:54 -0400,5893.68
50404,RUB,CNY,2017-10-25 08:14:54 -0400,9496.85
50405,EUR,EUR,2017-10-25 08:14:54 -0400,6645.62
50406,MYR,USD,2017-10-25 08:14:54 -0400,3694.31
50407,CLP,UYU,2017-10-25 08:14:54 -0400,6467.7
50408,MDL,MNT,2017-10-25 08:14:54 -0400,4725.64
50409,MXN,IRR,2017-10-25 08:14:54 -0400,6432.4
50410,RUB,IDR,2017-10-25 08:14:54 -0400,2276.13
50411,AUD,PLN,2017-10-25 08:14:54 -0400,9895.73
50412,CZK,PHP,2017-10-25 08:14:54 -0400,3207.98
50413,PEN,RUB,2017-10-25 08:14:54 -0400,4429.26
50414,THB,XOF,2017-10-25 08:14:54 -0400,8577.55
50415,PHP,IDR,2017-10-25 08:14:54 -0400,8616.0
50416,VND,PEN,2017-10-25 08:14:54 -0400,5349.9
50417,CNY,CNY,2017-10-25 08:14:54 -0400,2605.76
50418,CNY,PLN,2017-10-25 08:14:54 -0400,2338.2
50419,CNY,RUB,2017-10-25 08:14:54 -0400,4128.74
50420,VND,IDR,2017-10-25 08:14:54 -0400,4639.08
50421,BRL,CNY,2017-10-25 08:14:54 -0400,2594.86
50422,IDR,ILS,2017-10-25 08:14:54 -0400,5047.03
50423,BRL,CUP,2017-10-25 08:14:54 -0400,5935.71
